가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred
삭금,한식,3.6,5,88,인천의전설,2025-06-02,134.0,5.0,5.0,"분위기 너무 좋은 술집이에요. 안주 퀄리티 너무 좋고, 사징님의 친절함에 퍈안하게 먹고 왔네요. 간단하게 슬한잔 데이트 하기 너므 좋은 곳이네요. 잘먹고 갑니다. ",0.5043685436248779,1,1,0.0454545454545454,0.0454545454545454,1,1,91,5.0,134.0,0.0789473684210526,0,-1.0,False,,0.08627654024359334,0
삭금,한식,3.6,5,88,맛있으면 짖는 개,2025-05-17,73.0,3.8,2.0,왈 ..... 왈? ,0.6192308068275452,0,0,0.0,0.0,0,0,11,3.8,73.0,0.0,0,0.0,False,,0.08260829765029569,0
삭금,한식,3.6,5,88,진실된댓글,2024-05-17,24.0,3.3,2.0,안주 세팅 잘 되어있구 내부도 깔끔하니 분위기도 좋습니다사장님 엄청 친절하시구요.솔직한 리뷰를 남기자... 더보기,0.5238499045372009,1,0,0.0769230769230769,0.0,1,0,63,3.3,24.0,0.0625,0,0.0,False,,0.08323043148907219,0
삭금,한식,3.6,5,88,희김,2023-11-28,28.0,4.3,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,28.0,1.0,0,-1.0,False,,0.08392297879325636,0
삭금,한식,3.6,5,88,쥔무새,2023-11-23,549.0,4.3,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.3,549.0,0.0,0,-1.0,False,,0.08445716218910873,0
돈우리식당,"육류,고기",4.0,2,0,리얼메시,2025-10-31,4.0,4.5,4.0,비오는날 갔는데 분위기 죽임.사장님도 매우 친절하시고 딱 냉삼에 기대하는 퀄리티와 가격 그리고 계란찜도 맛있음. 여기는 계속 갈예정 ,0.5105316042900085,1,0,0.0588235294117647,0.0,1,0,74,4.5,4.0,0.0,0,-1.0,False,,0.08570632255400752,0
돈우리식당,"육류,고기",4.0,2,0,Lonun,2025-02-03,687.0,3.6,4.0,소주 3000원하는 고깃집 사랑합니다..냉삼가성비도 좋다! ,0.5045415759086609,0,0,0.0,0.0,0,0,33,3.6,687.0,0.0,0,-1.0,False,,0.0837497451423815,0
오이아샌드위치 인하대,샌드위치,5.0,2,0,안영훈,2025-10-02,15.0,4.7,5.0,너무 맛있음!!남성 기준 양이 많은 편은 아니지만 많이 배고프지 않다면 충분한 정도의 양이에요가격은 사장님 인건비 빼고나면 남는 게 있... 더보기,0.7614828944206238,0,0,0.0,0.0,0,0,82,4.7,15.0,0.1666666666666666,0,-1.0,False,,0.08481897881239209,0
오이아샌드위치 인하대,샌드위치,5.0,2,0,다녀왔어요,2025-05-01,46.0,4.3,5.0,바질 닭가슴살 샌드위치 먹었어요!!너무 너무 맛있음....다음번에는 스리라차 닭가슴살 샌드위치 먹으려구요... 더보기,0.5636327862739563,0,0,0.0,0.0,0,0,65,4.3,46.0,0.0089285714285714,0,-1.0,False,,0.08358917629671085,0
우리손칼국수,한식,5.0,1,0,황우일,2019-10-31,8.0,5.0,5.0,맛이 아주 좋구요~ 사장님 인심이 굿~ 입니다 ,0.5036702156066895,0,0,0.0,0.0,0,0,26,5.0,8.0,0.0,0,-1.0,False,,0.23377722216061136,0
밥은화 인하대점,분식,4.9,10,0,syszm,2025-10-18,18.0,3.8,5.0,가성비 좋고... 양도 많고 맛도 있고 혼밥하기 딱 좋은 분위기에 거를 타선이 없음학교 졸업하는게 아쉬울정도 ㅠ ,0.6409534215927124,0,0,0.0,0.0,0,0,63,3.8,18.0,0.0,0,-1.0,False,,0.083411762303029,0
밥은화 인하대점,분식,4.9,10,0,김첨지의 든든국밥,2025-08-26,44.0,4.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.6,44.0,0.0045454545454545,0,-1.0,False,,0.08341749384820686,0
밥은화 인하대점,분식,4.9,10,0,sd1230,2025-06-05,10.0,2.3,5.0,인하대 후문 가성비 최고 ,0.5030492544174194,0,0,0.0,0.0,0,0,14,2.3,10.0,0.0,0,-1.0,False,,0.08420666031261936,0
밥은화 인하대점,분식,4.9,10,0,나,2025-01-10,33.0,3.5,5.0,가성비있게 한끼때우기좋아요 ,0.5045042634010315,1,0,0.5,0.0,1,0,15,3.5,33.0,0.0,0,-1.0,False,,0.08419104296056924,0
밥은화 인하대점,분식,4.9,10,0,I,2024-01-29,993.0,4.9,5.0,양 생각보다 많고 맛있음 ,0.5070204138755798,0,0,0.0,0.0,0,0,14,4.9,993.0,0.0,1,-1.0,False,,0.09155751716302096,0
밥은화 인하대점,분식,4.9,10,0,세진,2024-01-29,11.0,5.0,5.0,"출입구에 경사로가 있으나 경사로의 시작 부분에 턱이 있고, 가파르고 좁습니다. 내부가 좁아 통행이 원활하지 않을 듯합니다. 포장과 현금을 포함한 모든 ... 더보기",0.3922154009342193,0,0,0.0,0.0,0,0,91,5.0,11.0,0.0,1,-1.0,False,,0.08911957887522728,0
밥은화 인하대점,분식,4.9,10,0,Bad,2023-10-12,11.0,3.1,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.1,11.0,1.0,0,-1.0,False,,0.08433734472593456,0
밥은화 인하대점,분식,4.9,10,0,쏘달,2022-11-05,27.0,3.8,5.0,진짜.. 여기 아는사람만 아는 자취생 필수밥집 ㄹㅇㅋㅋㅋㅋㅋㅋ양많고 맛있고 ,0.5090402364730835,0,0,0.0,0.0,0,0,42,3.8,27.0,0.0,0,-1.0,False,,0.08364785439095986,0
밥은화 인하대점,분식,4.9,10,0,하예성,2022-05-26,313.0,3.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,-1.0,False,,0.0829098939717547,0
밥은화 인하대점,분식,4.9,10,0,딴따라라라,2021-10-27,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
당나발포차 인하대점,실내포장마차,5.0,49,68,SKYHANG,2025-05-27,510.0,2.9,4.0,"우선 리뷰 좋은건 평균평점 5, 즉 알바 써서 그럼반신반의 하면서 방... 더보기",0.6807153224945068,0,0,0.0,0.0,0,0,45,2.9,510.0,0.0,0,-1.0,False,,0.08659424912058539,0
당나발포차 인하대점,실내포장마차,5.0,49,68,청순가련주인공,2025-04-09,10.0,5.0,5.0,"포차인데 분위기 미쳤어요??조명 예쁘고, 사진 찍기 좋은 감성??친구들이랑 가면 1/n 하기 딱 좋아요 안주 푸짐하고 ... 더보기",0.5295150876045227,0,0,0.0,0.0,0,0,73,5.0,10.0,0.0,0,-1.0,False,,0.08890090731826152,0
당나발포차 인하대점,실내포장마차,5.0,49,68,장미꽃향기,2025-04-09,13.0,5.0,5.0,"인하대 근처 포차 중에서는 분위기 깔끔하고 좌석 간격 넓은 편이라 회식 장소로 괜찮더라고요. 안주 퀄리티가 특히 좋았습니다. 닭발, 깐쇼새우, 가리비탕 모두 인기 많았고요, 술도 다양하게 있어서 고르는 재미가 있었네요. ",0.5136672258377075,0,1,0.0,0.0344827586206896,0,1,123,5.0,13.0,0.0,0,0.0,True,,0.08494294916605578,0
당나발포차 인하대점,실내포장마차,5.0,49,68,뚝배기매니아,2025-04-09,13.0,5.0,5.0,"데이트 장소로 갔는데 분위기 너무 좋아서 만족했어요 :) 은은한 조명 아래에서 둘이 조용히 얘기 나누기 좋은 구조더라고요~ 김치우동이랑 직화불고기 먹었는데, 둘 다 정말 맛있었고 양도 많았어요! 안주가 다... 더보기",0.5210468769073486,0,0,0.0,0.0,0,0,121,5.0,13.0,0.0,0,-1.0,False,,0.0858759031034428,0
당나발포차 인하대점,실내포장마차,5.0,49,68,스피드리,2025-04-09,4.0,5.0,5.0,와우 ㅋㅋㅋ 당나발포차 인하대점 진짜 물건이네유~~! 인하대 앞에서 친구들이랑 술 한잔하려고 갔는데 대.만.족!! 무뼈닭발이랑 주먹밥 조합은 진짜 진리임요ㅋㅋ 거기다 계란말이까지 곁들이면 완벽 그 자체~ ,0.518013060092926,0,0,0.0,0.0,0,0,114,5.0,4.0,0.0,0,0.0,True,0.0,0.08789957692141762,0
당나발포차 인하대점,실내포장마차,5.0,49,68,나의라임오렌지나무,2025-04-07,35.0,4.9,5.0,학교 수업 끝나고 친구랑 맥주 한잔했는데 안주도 맛있고 분위기도 찐 포차감성이라 힐링됐어요 ?? ,0.507105827331543,0,0,0.0,0.0,0,0,54,4.9,35.0,0.0,0,-1.0,False,,0.08553228823100048,0
당나발포차 인하대점,실내포장마차,5.0,49,68,어른의자부심,2025-04-07,39.0,5.0,5.0,혼술하려고 갔는데도 직원분이 친절하게 응대해줘서 부담 없었고 소주에 감자채전은 조합이 미쳤음 ,0.3664767146110534,2,0,0.1818181818181818,0.0,1,0,52,5.0,39.0,0.0,0,-1.0,False,,0.08816560922377066,0
당나발포차 인하대점,실내포장마차,5.0,49,68,발고운거인,2025-04-07,42.0,5.0,5.0,"저녁 시간대였는데도 자리 넉넉했고, 조명이 은은해서 분위기 너무 좋았어요 ? 데이트 장소로도 추천! ",0.510700523853302,0,0,0.0,0.0,0,0,56,5.0,42.0,0.0,0,-1.0,False,,0.08616519233841388,0
당나발포차 인하대점,실내포장마차,5.0,49,68,클럽모나코,2025-04-07,71.0,5.0,5.0,인하대 근처라 가볍게 들렀는데 안주 퀄리티가 생각보다 좋아서 놀랐어요! 감자탕 칼국수는 꼭 먹어봐야 함 ?? ,0.8324897289276123,0,1,0.0,0.0666666666666666,0,1,61,5.0,71.0,0.0,0,-1.0,False,,0.08594038964520344,0
당나발포차 인하대점,실내포장마차,5.0,49,68,코치코치,2025-04-05,10.0,5.0,5.0,주말이라 대기 좀 있었지만 기다린 보람 있었어요? 자리가 넓고 쾌적해서 오래 앉아도 불편함 없었어요. 다음엔 평일 저녁에 가보려구요! ,0.5582405924797058,0,0,0.0,0.0,0,0,75,5.0,10.0,0.0,0,0.0,False,,0.08936409747175272,0
당나발포차 인하대점,실내포장마차,5.0,49,68,올드필름,2025-04-05,18.0,4.9,5.0,회사 사람들이랑 회식했는데 다들 만족했어요?? 너무 시끄럽지도 않고 안주도 하나같이 맛있었어요. 조만간 또 단체 예약 넣을 듯요 ,0.5119781494140625,0,0,0.0,0.0,0,0,72,4.9,18.0,0.0,0,-1.0,False,,0.0860362645721163,0
당나발포차 인하대점,실내포장마차,5.0,49,68,옆태미녀,2025-04-05,17.0,5.0,5.0,같이 간 친구가 원래 안주 잘 안 먹는데 여기선 숟가락 계속 들더라구요?? 닭발에 떡볶이 조합 미쳤어요. 매운 거 좋아하면 꼭 드셔보세요! ,0.7038248181343079,0,0,0.0,0.0,0,0,78,5.0,17.0,0.0,0,-1.0,False,,0.08543931766710051,0
당나발포차 인하대점,실내포장마차,5.0,49,68,세상귀찮음,2025-04-04,38.0,5.0,5.0,그냥 가볍게 앉아 수다 떨기 좋은 분위기예요. 테이블 구성도 깔끔하고 공간 낭비 없이 잘 배치돼 있어요. 데이트든 모임이든 무난하게 잘 어울릴 듯해요 :) ,0.5069995522499084,0,0,0.0,0.0,0,0,87,5.0,38.0,0.0,0,-1.0,False,,0.08601841670132934,0
당나발포차 인하대점,실내포장마차,5.0,49,68,혼자가아닌나,2025-04-04,43.0,4.9,5.0,술집 많아서 고민했는데 여기로 들어간 거 신의 한 수였어요. 자리는 꽉 찼는데도 복잡한 느낌 없이... 더보기,0.6802108883857727,0,2,0.0,0.125,0,1,61,4.9,43.0,0.0,0,-1.0,False,,0.08572965513597072,0
당나발포차 인하대점,실내포장마차,5.0,49,68,라오니맘83,2025-04-04,53.0,4.9,5.0,"지인 추천으로 처음 가봤는데, 기대 이상이었어요. 조도랑 음악이 너무 과하지 않아서 오랜만에 편하게 술 한잔 했네요. 다음엔 다른 안주도 도전해보려구요. ",0.5577971339225769,0,0,0.0,0.0,0,0,86,4.9,53.0,0.0,0,0.0,True,0.0,0.08571831510071833,0
당나발포차 인하대점,실내포장마차,5.0,49,68,poporing,2025-04-04,54.0,5.0,5.0,인하대 주변에 이런 감성포차 있을 줄 몰랐어요. 외관도 눈에 띄고 내부도 아기자기해서 들어가자마자 기분 좋아지더라고요. 메뉴판도 보기 편하고 전체적으로 만족! ,0.5031257271766663,1,1,0.05,0.05,1,1,89,5.0,54.0,0.0,0,-1.0,False,,0.08581750092680598,0
당나발포차 인하대점,실내포장마차,5.0,49,68,짹짹이,2025-04-03,24.0,5.0,5.0,바람이 갑자기 불어서 쌀쌀해지길래 실내로 들어가보자~하며 찾은 곳. 안주도 맛있었고 하이볼도 종류가 다양해서 친구랑 좋은시간 보내고 왔습니당 ㅎㅎ ,0.5133198499679565,0,0,0.0,0.0,0,0,82,5.0,24.0,0.0,0,-1.0,False,,0.0872087425248266,0
당나발포차 인하대점,실내포장마차,5.0,49,68,요가강사지희,2025-04-03,26.0,5.0,5.0,분위기가 너무 좋아서 데이트하러 오기 좋았어요?? 조명도 은은하고 주변도 시끄럽지 않아 대화 나누기 편했어요. ,0.5263010859489441,0,0,0.0,0.0,0,0,62,5.0,26.0,0.0,0,-1.0,False,,0.08624075642814669,0
당나발포차 인하대점,실내포장마차,5.0,49,68,청순한띠어리,2025-04-03,23.0,4.9,5.0,인하대 근처에서 분위기 좋은 포차 찾는다면 추천합니다. 테이블간격이 좁지않아 대화하기에도 딱 좋네요. ,0.5235363245010376,0,1,0.0,0.0833333333333333,0,1,57,4.9,23.0,0.0,0,-1.0,False,,0.08679648637034734,0
당나발포차 인하대점,실내포장마차,5.0,49,68,프로여행러,2025-04-03,21.0,4.9,5.0,수업 끝나고 친구들이랑 갔는데 완전 찐맛집 발견한 기분! 분위기도 활기차고 다 같이 수다 떨기 딱 좋아요?? ,0.5063068270683289,0,0,0.0,0.0,0,0,61,4.9,21.0,0.0,0,0.0,True,,0.08665460204506084,0
카페밥엔술,양식,5.0,4,13,SUH,2025-10-13,2.0,5.0,5.0,졸업후 학교근처 음식이 더 이상 입맛에 닿지않아 서성이었는데.. 맛과 분위기에 더한 가격에 놀라서 즐겁내요 ,0.515039324760437,0,3,0.0,0.2142857142857142,0,1,60,5.0,2.0,0.0,0,-1.0,False,,0.09586794303543025,0
카페밥엔술,양식,5.0,4,13, choi jennifer  ae,2025-05-22,1.0,5.0,5.0,This vegan and breast chicken toasted sub sandwich is an absolute bomb in every bite!! Highly recommend it.. ,0.6013772487640381,0,0,0.0,0.0,0,0,109,5.0,1.0,0.0,0,-1.0,False,,0.08959868073380964,0
카페밥엔술,양식,5.0,4,13,최선호,2025-02-21,2.0,5.0,5.0,"카페밥엔술 인하대점.음료와 식사, 알콜이 가능한 글로벌 이색카페.올 때마다 친절함에 취하고 분위기에 취하고 맛에 취하는 곳입니다. 서비스로 오늘은 대만식 ... 더보기",0.5055869817733765,1,0,0.05,0.0,1,0,93,5.0,2.0,0.0,0,0.0,True,0.0,0.0948119754626257,0
카페밥엔술,양식,5.0,4,13,youngjae.S,2025-01-22,3.0,5.0,5.0,친절하고 이국적이면서 인하대부근에서 찾아볼 수 없는 이색카페네요. 요리식 안주라 건강하게 식사와 함께 한잔하기에 추천드립니다. ,0.5049065947532654,2,0,0.1428571428571428,0.0,1,0,71,5.0,3.0,0.0,0,-1.0,False,,0.09315548652563335,0
닭큐멘터리,치킨,4.1,7,11,류재형,2025-05-28,180.0,3.2,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,0.0,False,,0.08260960123303544,0
닭큐멘터리,치킨,4.1,7,11,아르르...왈왈!!,2024-11-12,60.0,2.8,4.0,생맥 맛집이었는데... 오늘 갔었는데 생맥 맛이 예전만큼 아니네요.. 치킨은 맛있어요 ,0.6599369049072266,0,0,0.0,0.0,0,0,48,2.8,60.0,0.0051282051282051,0,-1.0,False,,0.08498889550382774,0
닭큐멘터리,치킨,4.1,7,11,닥터장,2024-06-06,292.0,2.5,3.0,축구치맥 맛집 ,0.5,0,0,0.0,0.0,0,0,8,2.5,292.0,0.0284263335509872,0,0.0,False,,0.08258094362216825,0
닭큐멘터리,치킨,4.1,7,11,이성훈,2023-08-15,3.0,3.7,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.7,3.0,0.0,0,-1.0,False,,0.08423230097715918,0
닭큐멘터리,치킨,4.1,7,11,내 리뷰보면 실패안함,2022-01-03,188.0,3.7,5.0,치맥 생각날때 늘 가던곳몇년째 못가서 그런가 생각나네오랜만에 가야겠다 ,0.6267333030700684,0,0,0.0,0.0,0,0,39,3.7,188.0,0.0129346129888766,0,-1.0,False,,0.08364833024673005,0
닭큐멘터리,치킨,4.1,7,11,ㅇㅅㅇ,2021-10-11,30.0,4.4,5.0,숨겨진 맛집이에여 번창하세용 ,0.5087528824806213,0,0,0.0,0.0,0,0,16,3.3,116.0,0.0,0,-1.0,False,,0.08288015819397207,0
닭큐멘터리,치킨,4.1,7,11,교,2021-04-30,49.0,4.1,5.0,진짜 너무 맛있어요 ,0.5045437812805176,0,0,0.0,0.0,0,0,11,4.1,49.0,0.0,0,-1.0,False,,0.08315628734425055,0
무지개맥주 인하대점,"호프,요리주점",4.2,5,0,85퍼센트_김덕신,2025-02-25,1.0,5.0,5.0,"분위기가 좋아서 친구들과 편하게 즐기기 좋은 곳입니다. 안주는 다양하고 맛있으며, 맥주도 신선해요. 직원들도 친절해서 기분 좋게 즐길 수 있습니다. 다음에도 꼭 다시 방문하고 싶어요! ",0.503385066986084,2,0,0.0833333333333333,0.0,1,0,103,5.0,1.0,0.0,1,-1.0,False,,0.10001060224498097,0
무지개맥주 인하대점,"호프,요리주점",4.2,5,0,고동현,2025-02-25,1.0,5.0,5.0,무지개맥주에서 보낸 시간은 정말 즐거웠어요! 가게에 들어서자마자 천장을 가득 메운 알록달록한 우산들이 눈길을 사로잡았죠. 인... 더보기,0.6222746968269348,0,0,0.0,0.0,0,0,76,5.0,1.0,0.0,1,-1.0,False,,0.08990351466791058,0
무지개맥주 인하대점,"호프,요리주점",4.2,5,0,백광호,2025-02-25,1.0,5.0,5.0,너무 재미있게 놀다 왔습니다.다른 지점보다 여기가 훨씬 분위기도 좋고 친철하며 안주 맛도 좋습니다.강추!!! ,0.5027661919593811,0,0,0.0,0.0,0,0,61,5.0,1.0,0.0,1,-1.0,False,,0.0915632916441113,0
무지개맥주 인하대점,"호프,요리주점",4.2,5,0,Lee,2022-12-26,7.0,3.9,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.9,7.0,0.1666666666666666,0,-1.0,False,,0.08430220237462374,0
무지개맥주 인하대점,"호프,요리주점",4.2,5,0,위스키박사,2021-11-30,34.0,3.6,1.0,.... ,0.5,0,0,0.0,0.0,0,0,5,3.6,34.0,0.0,0,0.0,False,,0.08280597259458745,0
소소한밥상,한식,5.0,2,0,이상호,2025-01-06,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
소소한밥상,한식,5.0,2,0,나1,2024-06-26,1.0,5.0,5.0,매일매일 바뀌는 반찬이라 너무 좋아요! 자취하는데 집밥먹을수 있어서 너무 좋습니당ㅋㅋㅋㅋ사장님 손맛 좋으시네요?? ,0.5081048607826233,1,0,0.0833333333333333,0.0,1,0,64,5.0,1.0,0.0,0,-1.0,False,,0.09510262957330504,0
시골집,닭요리,4.7,3,0,냑,2025-08-25,50.0,3.8,5.0,최고입니다 ,0.5,0,0,0.0,0.0,0,0,6,3.8,50.0,0.2142857142857142,0,-1.0,False,,0.08239456557305448,0
시골집,닭요리,4.7,3,0,정진우,2025-07-23,13.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,13.0,1.0,0,-1.0,False,,0.09109710684509024,0
시골집,닭요리,4.7,3,0,마타누이,2025-06-20,63.0,4.6,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.6,63.0,0.0616162488298779,0,-1.0,False,,0.08356419241655386,0
헤드라이너,칵테일바,4.6,9,13,LJY,2025-07-26,3.0,5.0,5.0,"좋은 음악과 분위기와 함께, 편안하게 혼술하기도 여럿이서 마시기더 좋아요. 특히 사장님께서 너무 친절하셔서 좋습니다! ",0.5077102780342102,1,0,0.0714285714285714,0.0,1,0,66,5.0,3.0,0.0,0,0.0,True,,0.09689260851609105,0
헤드라이너,칵테일바,4.6,9,13,윤효준,2025-04-06,1.0,5.0,5.0,너무 맛있고 사장님도 너무 재밌어요 좋은 음악과 맛있는 칵테일을 원하시면 무조건 여기입니다. ,0.5043066740036011,0,0,0.0,0.0,0,0,52,5.0,1.0,0.0,0,-1.0,False,,0.0896094069832738,0
헤드라이너,칵테일바,4.6,9,13,윤희수,2025-03-28,1.0,5.0,5.0,칵테일이 진짜 맛있어요???? 무엇보다 화장실이 가게 내부에 있는 게 편하고 좋아요 ! !!! 깨끗하고 관리도 엄청 잘 되어있어요????????음... 더보기,0.5168505311012268,0,0,0.0,0.0,0,0,88,5.0,1.0,0.0,0,-1.0,False,,0.0898881492211294,0
헤드라이너,칵테일바,4.6,9,13,친절한두부,2025-02-09,295.0,3.4,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.4,295.0,1.0,0,-1.0,False,,0.08295882242625689,0
헤드라이너,칵테일바,4.6,9,13,김관,2024-09-11,1.0,5.0,5.0,음악 좀 좋아하면 무조건 가보세요. 축구 좋아해도 무조건 가보세요 ,0.6964008808135986,0,0,0.0,0.0,0,0,37,5.0,1.0,0.0,0,0.0,True,0.0,0.10111399036020288,0
헤드라이너,칵테일바,4.6,9,13,지금가는중,2024-05-30,13.0,3.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.8,13.0,0.0,0,-1.0,False,,0.08370640737737535,0
헤드라이너,칵테일바,4.6,9,13,아름,2022-01-28,7.0,3.9,5.0,"음악,술, 분위기 모두 맛집 ",0.50784832239151,0,0,0.0,0.0,0,0,16,3.9,7.0,0.0,0,-1.0,False,,0.08640713205556591,0
헤드라이너,칵테일바,4.6,9,13,라파,2021-08-15,22.0,3.7,1.0,사장님이 살짝 음침하심.. 대학가 치고 가격이 쎔 ,0.2273982912302017,0,0,0.0,0.0,0,0,28,3.7,22.0,0.0,0,0.0,False,,0.08500679580461394,0
헤드라이너,칵테일바,4.6,9,13,072,2021-07-03,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
샐러리아 인하대점,샐러드,5.0,3,14,BlueHat,2024-09-01,110.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,110.0,0.7006666666666667,0,-1.0,False,,0.08562611528380835,0
샐러리아 인하대점,샐러드,5.0,3,14,최성일,2024-08-24,5.0,4.2,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.2,5.0,0.0,0,-1.0,False,,0.09804792172782065,0
샐러리아 인하대점,샐러드,5.0,3,14,zin,2024-08-08,12.0,3.2,5.0,너무너무마시따 ~~~ 직원분들도 친절하고 매장도 깔끔해용 ,0.503791093826294,2,0,0.3333333333333333,0.0,1,0,32,3.2,12.0,0.0,0,-1.0,False,,0.09582410142436357,0
마포생갈비 용현점,삼겹살,4.8,6,0,삑뚜싸따나,2022-11-13,40.0,3.5,5.0,"처음엔 가스불에 구워먹는, 먹거리도 뭔가 조촐한 느낌,고기 굽기전까진 뭔가 가격에 비해 양도 적어보였는데막상 고기... 더보기",0.4018009901046753,0,1,0.0,0.0666666666666666,0,1,70,3.5,40.0,0.0206655931293612,0,-1.0,False,,0.08336377266541924,0
마포생갈비 용현점,삼겹살,4.8,6,0,hyun,2022-01-10,3.0,5.0,5.0,사장님도 친절하시고 고기도 진짜 존맛이에요! 반찬들 다 무한제공되고 기본으로 김치찌개랑 계란찜 나오는데 여기에 소주 한병 뚝딱입니다!비빔국수 꼭 드세요 진짜 맛있음.. 그리고 볶음밥도.. 하여튼 맛없는게 없음ㅠㅠ흑흑 ,0.5147703289985657,2,0,0.08,0.0,1,0,121,5.0,3.0,0.5,0,0.0,True,,0.08544324748076446,0
마포생갈비 용현점,삼겹살,4.8,6,0,kong,2020-11-01,39.0,3.2,5.0,맛있고 깔끔하고 사장님도 친절해요 주방까지도 깔끔 명이나물도 있는 고깃집. 찍어먹는 소스가 맛있어요 고기시키면 미니 계란찜 김치찌개 서비스 굿 ,0.5036914944648743,1,0,0.0555555555555555,0.0,1,0,80,3.2,39.0,0.0175438596491228,0,-1.0,False,,0.08309294868047958,0
마포생갈비 용현점,삼겹살,4.8,6,0,.,2025-08-14,29.0,3.3,4.0,"삼겹, 생갈비, 주먹고기 다 먹어봤는데 생갈비가 제일 나음.고기 퀄리티 좋음.김치 같이 구워먹... 더보기",0.5252993702888489,0,0,0.0,0.0,0,0,59,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08450827314659366,0
마포생갈비 용현점,삼겹살,4.8,6,0,도린,2025-05-11,36.0,3.8,5.0,사장님이 엄청 친절하시고 고기도 질 좋아요조금만 두꺼우면 더 좋을텐데 그래도 맛있게 먹었습니다!! 버섯도 짱 많이 주시고 반찬이 딱 기본만 있는데도 맛있어요....글고 라면 땡초넣어서 엄청 ... 더보기,0.6634554862976074,2,0,0.0769230769230769,0.0,1,0,113,3.8,36.0,0.0,0,-1.0,False,,0.08332332192732275,0
마포생갈비 용현점,삼겹살,4.8,6,0,minimal,2019-10-22,4.0,5.0,5.0,겁나게 맛있음         ,0.5050811767578125,0,0,0.0,0.0,0,0,16,5.0,4.0,0.0,0,-1.0,False,,0.1150814561221731,0
